Chamber ID	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60
S12-A02	43897	44280	44663	45004	45304	45602	46155	46394	46633	46866	47138	47316	46948	47119	45970	47439	47564	48321	46725	47967	48667	48806	48862	48944	48409	47319	49186	48588	49295	47496	48738	49412	48847	49525	49562	48944	47789	47807	48995	49680	49715	49081	49724	47890	49102	49093	49759	49737	49820	49063	47863	49713	47847	49697	49678	49686	49669	49634	49626	48927
S01-A03	42358	42735	43084	43447	43764	44094	44369	44673	44926	45190	45407	45678	45901	46072	46278	46429	46585	46788	46867	47029	47153	47196	47296	47420	47511	47625	47721	47770	47851	47935	47989	48034	48067	48149	48186	48193	48212	48266	48286	48314	48329	48369	48384	48384	48412	48425	48424	48443	48435	48438	48438	48443	48438	48419	48419	48401	48389	48390	48372	48364
S02-A03	42972	43342	43687	44015	44344	44637	44927	45183	45480	45712	45961	46194	46393	46598	46771	46956	47140	47266	47412	47556	47697	47813	47874	47981	48061	48158	48235	48299	48383	48429	48474	48526	48561	48607	48646	48664	48720	48724	48741	48771	48802	48809	48838	48830	48858	48867	48873	48869	48886	48883	48889	48845	48861	48825	48839	48811	48799	48785	48764	48739
S03-A03	43478	43849	44229	44579	44916	45248	45552	45870	46140	46409	46630	46849	47091	47262	47454	47656	47796	47965	48088	48239	48335	48455	48566	48674	48769	48869	48940	49006	49087	49129	49212	49277	49265	49328	49374	49369	49426	49449	49472	49488	49513	49510	49556	49548	49555	49589	49620	49580	49628	49596	49584	49584	49574	49574	49538	49538	49530	49504	49483	49460
S04-A03	44571	44968	45299	45654	45989	46295	46613	46850	47139	47352	47582	47779	47962	48181	48325	48481	48624	48756	48894	49030	49139	49242	49366	49451	49586	49605	49662	49763	49836	49887	49942	49985	50036	50046	50108	50135	50159	50179	50226	50233	50262	50289	50277	50308	50311	50323	50324	50309	50327	50302	50287	50284	50268	50260	50235	50219	50200	50194	50177	50156
S05-A03	44285	44668	45012	45352	45667	45987	46277	46554	46826	47073	47303	47524	47712	47925	48104	48261	48432	48560	48705	48809	48937	49040	49133	49226	49308	49375	49461	49501	49593	49655	49691	49767	49811	49842	49870	49846	49918	49969	49943	50015	50035	50067	50071	50083	50097	50050	50115	50109	50109	50082	50097	50073	50107	50073	50052	50050	50021	50028	49992	49965
S06-A03	44238	44593	44970	45326	45712	46034	46353	46638	46912	47181	47391	47638	47843	48068	48226	48417	48577	48729	48893	49001	49145	49231	49345	49452	49542	49633	49718	49778	49857	49894	49986	50029	50043	50122	50140	50174	50218	50220	50249	50294	50308	50296	50323	50354	50363	50368	50382	50404	50386	50378	50392	50388	50370	50377	50327	50336	50324	50323	50296	50278
S07-A03	44190	44594	44974	45326	45670	45977	46355	46636	46885	47135	47371	47596	47781	47976	48143	48290	48466	48599	48740	48862	48989	49099	49198	49286	49355	49417	49492	49545	49613	49646	49706	49758	49807	49855	49876	49942	49946	49985	50030	50040	50079	50108	50110	50125	50103	50122	50135	50152	50123	50096	50154	50151	50147	50114	50095	50089	50090	50054	50047	50023
S08-A03	44028	44552	44910	45263	45594	45898	46196	46515	46754	47003	47252	47457	47648	47850	48070	48205	48346	48508	48639	48777	48876	48981	49076	49141	49218	49293	49384	49404	49574	49631	49695	49739	49778	49818	49860	49890	49924	49841	49883	49890	49920	49942	49934	49946	50076	50068	50097	50092	50090	50101	50074	50081	50063	50100	50035	50027	50011	50045	50041	50002
S09-A03	44033	44469	44875	45248	45614	45980	46265	46582	46827	47099	47335	47547	47736	47969	48135	48309	48461	48600	48731	48856	48982	49090	49186	49279	49370	49447	49506	49583	49768	49844	49883	49912	49962	50018	50027	49912	50114	49982	50012	50050	50069	50080	50100	50075	50111	50114	50120	50255	50282	50278	50272	50266	50271	50244	50228	50223	50217	50176	50158	50147
S10-A03	44365	44789	45164	45510	45856	46174	46462	46742	47010	47264	47484	47710	47899	48115	48269	48422	48605	48743	48860	48995	49123	49222	49314	49396	49465	49520	49580	49621	49854	49898	49967	50007	50056	50084	50116	50177	50216	50215	50121	50281	50137	50333	50350	50343	50346	50353	50372	50358	50346	50367	50338	50354	50330	50327	50309	50291	50268	50262	50246	50221
S11-A03	44312	44675	45082	45431	45769	46052	46347	46608	46900	47130	47523	47580	47928	48108	48311	48476	48654	48749	48889	49014	49123	49218	49303	49392	49487	49528	49585	49655	49695	49750	49802	49861	49904	49923	49967	50003	50026	50071	50066	50098	50124	50147	50153	50153	50179	50193	50170	50162	50186	50151	50164	50151	50152	50112	50119	50101	50069	50081	50045	50044
S12-A03	44489	44892	45311	45668	45998	46294	46616	46914	47146	47397	47636	47856	47054	44522	46229	43173	48767	48901	49039	49140	49270	49376	49458	49581	49643	49722	49794	49846	49895	49966	50008	50066	49935	50135	50165	50207	50244	50259	50128	50317	50346	50373	50391	50390	50372	50381	50389	50400	50619	50378	50371	50614	50569	50574	50562	50556	50545	50531	50496	50460
S01-A04	42030	42379	42703	42985	43315	43607	43893	44143	44401	44668	44845	45099	45260	45481	45661	45813	45977	46123	46275	46403	46513	46650	46760	46857	46956	47052	47110	47198	47235	47310	47337	47401	47443	47480	47526	47565	47617	47644	47656	47691	47699	47707	47748	47737	47759	47766	47806	47805	47805	47784	47797	47790	47765	47769	47626	47750	47729	47608	47581	47595
S02-A04	42931	43235	43563	43882	44169	44460	44735	44975	45205	45482	45705	45948	46154	46327	46493	46645	46848	47009	47167	47267	47408	47486	47576	47695	47770	47868	47938	47990	48035	48045	48106	48146	48200	48221	48278	48392	48317	48455	48465	48488	48507	48548	48565	48566	48552	48590	48492	48599	48479	48510	48509	48496	48483	48475	48476	48430	48425	48434	48412	48386
S03-A04	42718	43086	43447	43801	44143	44442	44751	45042	45297	45592	45829	46053	46257	46468	46647	46806	46987	47144	47306	47434	47556	47688	47791	47930	48018	48115	48185	48275	48339	48409	48449	48473	48538	48596	48633	48646	48697	48720	48748	48767	48784	48806	48814	48808	48833	48867	48866	48853	48873	48862	48869	48880	48845	48846	48838	48828	48805	48794	48775	48764
S04-A04	43517	43889	44228	44582	44887	45157	45487	45745	46040	46278	46490	46695	46883	47055	47204	47412	47533	47678	47814	47953	48063	48172	48266	48375	48454	48533	48605	48671	48729	48792	48861	48903	48943	48965	49027	49069	49076	49121	49145	49150	49181	49196	49225	49244	49250	49257	49276	49253	49247	49274	49248	49230	49235	49230	49215	49190	49167	49167	49147	49120
S05-A04	43093	43442	43810	44154	44466	44739	45046	45313	45563	45837	46093	46283	46504	46701	46890	47074	47253	47419	47529	47678	47783	47887	47990	48083	48190	48258	48343	48403	48452	48516	48550	48600	48672	48680	48733	48758	48812	48835	48847	48887	48889	48934	48951	48947	48945	48959	48978	48942	48946	48973	48944	48957	48952	48922	48903	48893	48888	48880	48872	48866
S06-A04	43335	43728	44071	44389	44733	45066	45362	45656	45884	46116	46372	46574	46818	46982	47160	47331	47477	47615	47787	47892	48018	48145	48276	48368	48464	48519	48607	48678	48738	48778	48847	48893	48944	48992	49023	49050	49083	49099	49149	49174	49185	49209	49212	49224	49242	49236	49250	49256	49263	49267	49257	49257	49236	49205	49220	49181	49166	49158	49148	49215
S07-A04	43270	43647	43990	44346	44654	44924	45353	45607	45861	46134	46328	46532	46755	46922	47102	47265	47417	47566	47690	47816	47931	48038	48117	48222	48260	48348	48431	48481	48528	48566	48640	48677	48733	48745	48803	48831	48882	48923	48929	48946	48982	49000	49013	49022	49035	49052	49026	49031	49014	49020	49015	49008	48994	48974	48983	49109	49103	49083	49060	49040
S08-A04	43055	43401	43821	44152	44458	44748	45057	45304	45588	45830	46056	46283	46511	46720	46875	47063	47256	47415	47566	47672	47805	47903	48015	48078	48167	48257	48362	48410	48497	48539	48581	48637	48687	48742	48771	48782	48802	48854	48862	48946	48975	48938	49006	49009	49004	49019	49032	49031	49028	49018	49006	49122	48978	49105	48985	49074	49062	49064	49032	49000
S09-A04	42879	43282	43605	43961	44315	44615	44927	45218	45469	45711	45965	46172	46372	46579	46776	46952	47128	47267	47393	47531	47660	47767	47862	47965	48049	48125	48204	48305	48520	48593	48637	48650	48721	48747	48601	48821	48671	48741	48731	48803	48820	48836	48863	48857	48891	48894	48896	49044	49054	49050	49049	49033	49043	49000	49021	49007	48990	48952	48933	48928
S10-A04	43258	43628	43954	44336	44617	44906	45189	45443	45726	45936	46187	46392	46587	46766	46930	47116	47254	47385	47541	47670	47751	47868	48104	48186	48251	48323	48403	48452	48492	48556	48599	48661	48683	48761	48789	48814	48841	48869	48911	48921	48956	48975	48983	48984	48997	48994	49006	49000	48995	48964	48990	48973	48961	48956	48947	48906	48914	48899	48872	48871
S11-A04	43025	43510	43865	44185	44497	44800	45096	45356	45635	45893	46140	46354	46568	46754	46947	47109	47289	47428	47567	47730	47842	47950	48052	48153	48235	48312	48390	48449	48517	48552	48592	48653	48692	48731	48803	48826	48829	48884	48901	48921	48954	48951	48959	48974	48959	48995	48986	48985	48984	48984	48997	48985	48948	48934	48931	49089	49068	48891	49029	49061
S12-A04	40037	42926	43462	43812	44119	43257	43523	44953	43984	44214	45631	44622	46010	46195	45117	46520	45395	46832	46920	45727	45838	47223	47310	47382	46126	47504	46246	46277	47645	46363	46408	48695	47831	47890	46597	47960	46677	48040	48080	46706	49019	46796	46796	46792	45115	48153	48152	46800	46794	48122	48115	49015	49020	48983	48057	48028	48010	46655	46627	46590
S01-A05	41873	42215	42535	42841	43109	43393	43660	43963	44209	44440	44669	44899	45076	45294	45451	45618	45785	45916	46059	46194	46326	46475	46563	46647	46763	46848	46912	46996	47060	47130	47160	47211	47274	47330	47362	47398	47402	47468	47487	47513	47555	47549	47570	47594	47606	47618	47634	47629	47647	47630	47651	47649	47618	47613	47609	47600	47573	47550	47529	47388
S02-A05	42168	42465	42800	43116	43365	43642	43928	44185	44418	44658	44891	45097	45331	45514	45710	45875	46038	46200	46344	46479	46611	46717	46801	46927	47020	47094	47148	47243	47314	47375	47411	47477	47552	47576	47618	47656	47696	47737	47718	47767	47773	47811	47832	47832	47855	47864	47872	47889	47884	47875	47874	47882	47831	47820	47822	47821	47816	47802	47759	47750
S03-A05	41912	42274	42645	42981	43302	43593	43884	44193	44441	44696	44930	45154	45359	45579	45757	45916	46097	46288	46407	46548	46687	46798	46959	47064	47144	47223	47336	47420	47527	47566	47616	47666	47722	47772	47824	47846	47878	47913	47918	47953	47981	48012	48020	48007	48055	48072	48071	48082	48078	48087	48082	48098	48058	48043	48030	48046	48010	48004	47975	47984
S04-A05	43154	43516	43867	44212	44526	44804	45084	45338	45594	45846	46077	46272	46516	46684	46882	47026	47177	47320	47469	47575	47724	47801	47925	48040	48061	48160	48209	48300	48368	48418	48470	48553	48554	48614	48641	48664	48702	48729	48728	48761	48794	48818	48841	48842	48848	48840	48870	48868	48874	48856	48835	48858	48828	48834	48812	48818	48795	48775	48751	48756
S05-A05	42547	42943	43266	43565	43853	44170	44414	44696	44968	45207	45483	45703	45885	46094	46292	46467	46646	46808	46928	47081	47184	47301	47431	47528	47633	47742	47822	47899	47999	48040	48095	48141	48194	48231	48283	48309	48338	48359	48377	48404	48440	48466	48478	48483	48501	48513	48529	48533	48540	48527	48558	48553	48544	48524	48516	48495	48487	48481	48449	48422
S06-A05	43189	43541	43913	44247	44591	44893	45178	45477	45754	45971	46179	46402	46667	46859	47035	47213	47342	47500	47645	47799	47922	48026	48151	48249	48335	48427	48509	48562	48645	48693	48761	48821	48854	48897	48943	48966	48997	49016	49083	49093	49106	49136	49145	49168	49164	49183	49185	49198	49192	49177	49169	49186	49170	49164	49147	49110	49132	49104	49082	49059
S07-A05	42813	43149	43499	43835	44142	44430	44676	44927	45169	45418	45793	46031	46224	46425	46590	46759	46893	47055	47179	47312	47438	47548	47647	47736	47833	47883	47967	47994	48090	48122	48173	48221	48258	48310	48359	48378	48416	48443	48463	48503	48524	48563	48564	48574	48561	48577	48612	48559	48580	48582	48563	48568	48540	48527	48530	48510	48524	48486	48470	48435
S08-A05	42762	43107	43427	43745	44039	44317	44578	44866	45109	45345	45576	45820	46038	46232	46426	46611	46776	46907	47059	47178	47300	47453	47681	47777	47865	47954	48044	48130	48208	48261	48323	48369	48436	48449	48496	48522	48567	48598	48625	48649	48682	48682	48704	48724	48721	48749	48755	48773	48770	48761	48758	48763	48764	48743	48711	48716	48716	48687	48683	48626
S09-A05	42716	43071	43418	43858	44203	44497	44805	45055	45313	45562	45797	46016	46204	46398	46562	46762	46932	47065	47210	47324	47441	47585	47692	47782	47865	47951	48042	48114	48187	48239	48313	48337	48383	48425	48443	48512	48535	48561	48576	48622	48660	48638	48669	48705	48709	48713	48720	48704	48723	48701	48689	48703	48684	48674	48653	48638	48629	48635	48580	48580
S10-A05	42961	43320	43694	44003	44284	44560	44871	45101	45363	45604	45791	46024	46219	46410	46592	46756	46959	47070	47369	47500	47615	47705	47805	47891	47967	48025	48102	48145	48208	48266	48310	48368	48405	48451	48485	48518	48546	48610	48607	48655	48666	48676	48709	48716	48725	48732	48723	48723	48713	48710	48718	48684	48725	48670	48665	48671	48650	48648	48635	48595
S11-A05	42752	43098	43412	43891	44185	44460	44763	45012	45300	45546	45778	45998	46215	46415	46607	46784	46957	47068	47221	47388	47463	47597	47722	47796	47910	47987	48118	48165	48249	48308	48330	48394	48451	48473	48523	48563	48528	48628	48641	48668	48688	48714	48723	48752	48744	48752	48779	48795	48740	48752	48754	48753	48720	48711	48740	48692	48676	48703	48650	48647
S12-A05	43055	43459	43828	44202	44496	44791	45093	45360	45609	45844	46087	46299	46491	46670	46841	46999	47148	47314	47445	47574	47674	47789	47885	47974	48034	48120	48180	46824	48534	48570	48643	48675	48738	48777	48811	48848	48890	48693	48716	48722	48737	48775	48773	48784	48782	49024	49073	49077	49052	49050	49029	49022	49009	48988	48986	49003	48946	48936	48959	48933
S01-A06	41161	41524	41808	42157	42505	42801	43079	43390	43606	43892	44129	44386	44548	44783	44984	45157	45333	45474	45625	45773	45898	46032	46134	46247	46342	46429	46493	46574	46696	46730	46805	46755	46816	46968	47017	47036	47101	47131	47178	47176	47221	47272	47288	47276	47333	47324	47234	47209	47214	47251	47231	47228	47225	47242	47207	47214	47201	47210	47141	47173
S02-A06	41598	41940	42266	42586	42881	43198	43462	43753	44019	44259	44521	44745	44961	45201	45374	45559	45756	45926	46085	46233	46376	46503	46615	46723	46828	46937	47018	47032	47149	47202	47276	47338	47387	47432	47468	47519	47549	47581	47601	47610	47708	47740	47718	47692	47709	47742	47776	47797	47784	47816	47793	47784	47797	47786	47792	47733	47749	47719	47726	47697
S03-A06	42361	42726	43126	43457	43809	44110	44447	44695	45007	45289	45551	45767	45965	46195	46354	46545	46710	46875	47001	47170	47291	47409	47532	47646	47737	47851	47941	47990	48082	48145	48183	48243	48280	48319	48376	48418	48451	48487	48511	48536	48561	48590	48639	48614	48613	48627	48651	48638	48624	48644	48647	48648	48637	48608	48605	48596	48585	48568	48545	48547
S04-A06	43222	43588	43945	44292	44637	44945	45222	45529	45793	46042	46271	46520	46717	46897	47094	47284	47406	47560	47702	47831	47947	48046	48143	48265	48350	48412	48471	48555	48602	48689	48716	48786	48837	48871	48909	48940	49000	49009	49060	49093	49102	49128	49136	49178	49153	49193	49193	49189	49203	49167	49185	49162	49150	49158	49143	49131	49114	49111	49082	49050
S05-A06	42546	42906	43304	43605	43901	44255	44509	44778	45055	45325	45568	45793	46004	46208	46404	46583	46788	46929	47071	47218	47353	47467	47555	47655	47771	47831	47933	48009	48068	48151	48205	48271	48293	48407	48394	48435	48463	48496	48524	48541	48572	48610	48639	48638	48661	48659	48698	48690	48678	48689	48695	48687	48684	48658	48656	48659	48652	48626	48603	48594
S06-A06	43070	43433	43810	44149	44498	44842	45118	45386	45627	45912	46124	46344	46574	46764	46942	47138	47275	47434	47584	47680	47821	47932	48026	48161	48239	48397	48487	48547	48622	48700	48737	48792	48849	48922	48938	48990	49000	49041	49061	49082	49098	49128	49153	49162	49168	49193	49202	49197	49200	49225	49236	49200	49201	49194	49184	49175	49161	49149	49121	49086
S07-A06	42928	43421	43765	44082	44394	44666	44974	45232	45461	45733	45960	46176	46374	46566	46761	46920	47099	47247	47373	47514	47615	47702	47785	47905	47971	48046	48235	48326	48385	48460	48500	48547	48610	48646	48703	48730	48777	48794	48836	48859	48899	48905	48927	48942	48943	48941	48944	48960	48936	48926	48961	48949	48958	48920	48931	48893	48904	48860	48845	48853
S08-A06	42751	43102	43470	43841	44154	44481	44757	45067	45316	45601	45827	46072	46305	46508	46704	46902	47057	47246	47356	47526	47650	47789	47878	48036	48113	48217	48317	48395	48484	48537	48574	48610	48675	48708	48780	48803	48843	48873	48884	48919	48940	48953	48958	48966	49033	49011	49043	49016	49045	49026	49003	49021	49002	48985	49020	48989	48948	48950	48935	48910
S09-A06	42921	43280	43658	43993	44334	44628	44946	45351	45494	45724	46076	46168	46533	46723	46904	46935	47234	47261	47397	47651	47804	47905	47997	48116	48234	48300	48381	48470	48502	48561	48609	48667	48721	48752	48820	48839	48857	48918	48930	48976	49006	49013	49013	49041	49061	49065	49063	49068	49056	49072	49045	49040	49026	49031	49014	49013	48989	48971	48934	48934
S10-A06	42806	43150	43469	43809	44087	44413	44847	45115	45355	45633	45842	46061	46228	46446	46645	46828	46984	47116	47310	47409	47523	47625	47705	47815	47889	47960	48034	48088	48166	48217	48300	48308	48354	48417	48491	48507	48499	48588	48603	48640	48620	48679	48693	48696	48700	48674	48726	48704	48690	48688	48689	48676	48655	48642	48619	48625	48600	48603	48559	48548
S11-A06	42681	43058	43420	43781	44103	44404	44697	44989	45247	45502	45766	46013	46204	46417	46600	46752	46939	47102	47244	47375	47500	47618	47868	47987	48082	48170	48244	48295	48370	48432	48495	48503	48575	48635	48667	48711	48729	48753	48790	48822	48827	48847	48866	48894	48902	48903	48905	48905	48928	48887	48932	48871	48876	48870	48881	48868	48850	48835	48817	48814
S12-A06	42128	43379	42801	43150	43432	44682	44937	44192	43072	43254	44855	45055	45188	45372	45553	45717	46918	44522	46103	46231	47412	46410	47589	46543	45131	46667	46997	47045	47112	47131	48342	48374	47282	47314	47366	47399	47460	48632	47519	45969	47535	47565	48739	48737	48752	47575	46033	47565	47569	47548	48700	47534	47520	47494	47499	47461	48603	45880	47393	47373
